datetime_utc,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2025-06-04 10:00:00,4.0,80.0,0.01,0.04,56.65,0.37,29.67,145.59,0.0
2025-06-04 12:00:00,4.0,77.27,0.01,0.05,51.65,0.38,25.87,126.94,0.0
2025-06-04 14:00:00,4.0,76.93,0.0,0.06,51.0,0.39,23.5,114.44,0.0
2025-06-04 16:00:00,4.0,77.49,0.0,0.07,52.49,0.39,22.33,106.17,0.0
2025-06-04 18:00:00,4.0,77.67,0.0,0.07,53.32,0.39,21.9,100.53,0.0
2025-06-04 20:00:00,3.0,77.28,0.0,0.07,53.68,0.39,21.63,95.89,0.0
2025-06-04 22:00:00,3.0,77.7,0.0,0.07,55.37,0.39,21.87,94.52,0.0
2025-06-05 00:00:00,3.0,78.28,0.0,0.07,57.03,0.39,22.4,95.52,0.0
2025-06-05 02:00:00,3.0,78.65,0.0,0.08,57.47,0.37,22.14,93.37,0.0
2025-06-05 04:00:00,3.0,78.05,0.01,0.06,55.9,0.33,20.81,86.25,0.0
2025-06-05 06:00:00,3.0,76.91,0.01,0.05,52.97,0.3,18.77,77.92,0.0
2025-06-05 08:00:00,3.0,75.79,0.01,0.04,50.57,0.26,16.13,69.49,0.0
2025-06-05 10:00:00,3.0,75.16,0.01,0.03,48.91,0.23,13.67,61.88,0.0
2025-06-05 12:00:00,3.0,74.61,0.01,0.04,47.87,0.22,11.77,55.46,0.0
2025-06-05 14:00:00,3.0,74.46,0.0,0.05,47.75,0.22,10.41,50.32,0.0
2025-06-05 16:00:00,2.0,74.25,0.0,0.06,47.64,0.21,9.41,46.09,0.0
2025-06-05 18:00:00,2.0,74.36,0.0,0.05,48.14,0.21,8.73,43.37,0.0
2025-06-05 20:00:00,2.0,74.4,0.0,0.05,48.51,0.21,8.34,41.96,0.0
2025-06-05 22:00:00,2.0,74.76,0.0,0.05,49.34,0.22,8.51,43.04,0.0
2025-06-06 00:00:00,2.0,75.39,0.0,0.05,50.8,0.22,9.29,46.97,0.0
2025-06-06 02:00:00,3.0,76.75,0.0,0.05,53.45,0.21,10.47,52.99,0.0
2025-06-06 04:00:00,3.0,78.27,0.01,0.04,56.21,0.21,11.7,59.51,0.0
2025-06-06 06:00:00,3.0,79.24,0.0,0.03,56.64,0.2,12.51,63.87,0.0
2025-06-06 08:00:00,3.0,79.8,0.0,0.03,54.9,0.18,12.78,65.15,0.0
2025-06-06 10:00:00,3.0,80.05,0.0,0.03,52.33,0.17,12.8,65.17,0.0
2025-06-06 12:00:00,3.0,80.08,0.0,0.03,50.56,0.16,12.87,65.95,0.0
2025-06-06 14:00:00,3.0,80.27,0.0,0.05,50.35,0.17,13.23,68.73,0.0
2025-06-06 16:00:00,3.0,80.26,0.0,0.06,50.72,0.17,13.88,73.47,0.0
2025-06-06 18:00:00,3.0,80.69,0.0,0.05,52.16,0.18,15.23,81.89,0.0
2025-06-06 20:00:00,3.0,81.27,0.0,0.05,53.86,0.19,17.51,94.68,0.0
2025-06-06 22:00:00,4.0,81.99,0.0,0.05,55.6,0.2,19.89,106.58,0.0
2025-06-07 00:00:00,4.0,82.41,0.0,0.05,56.65,0.2,21.47,113.38,0.0
2025-06-07 02:00:00,4.0,82.25,0.0,0.05,56.95,0.2,21.63,112.64,0.0
2025-06-07 04:00:00,4.0,81.13,0.01,0.04,55.63,0.2,20.58,106.89,0.0
2025-06-07 06:00:00,3.0,79.77,0.01,0.03,52.91,0.19,18.78,97.71,0.0
2025-06-07 08:00:00,3.0,78.57,0.01,0.03,49.4,0.19,16.73,87.25,0.0
2025-06-07 10:00:00,3.0,78.21,0.01,0.03,46.91,0.19,14.92,77.64,0.0
2025-06-07 12:00:00,3.0,78.48,0.01,0.03,46.73,0.19,13.26,67.9,0.0
2025-06-07 14:00:00,3.0,79.3,0.0,0.05,48.23,0.2,11.97,59.5,0.0
2025-06-07 16:00:00,3.0,79.41,0.0,0.06,49.46,0.21,10.59,51.63,0.0
2025-06-07 18:00:00,2.0,79.25,0.0,0.05,50.69,0.21,9.33,45.51,0.0
2025-06-07 20:00:00,2.0,78.57,0.0,0.05,51.54,0.22,8.55,42.56,0.0
2025-06-07 22:00:00,2.0,78.45,0.0,0.05,53.06,0.22,8.82,44.59,0.0
2025-06-08 00:00:00,2.0,79.07,0.0,0.05,55.31,0.21,9.86,49.52,0.0
2025-06-08 02:00:00,3.0,80.04,0.0,0.05,57.5,0.2,11.05,54.67,0.0
2025-06-08 04:00:00,3.0,80.58,0.0,0.04,58.43,0.19,12.01,59.06,0.0
2025-06-08 06:00:00,3.0,80.68,0.0,0.03,57.71,0.19,12.38,60.32,0.0
2025-06-08 08:00:00,3.0,80.47,0.0,0.03,55.55,0.18,12.17,58.14,0.0
2025-06-08 10:00:00,3.0,80.41,0.0,0.03,53.57,0.19,11.59,54.12,0.0
2025-06-08 12:00:00,2.0,80.29,0.01,0.03,52.39,0.19,10.63,48.77,0.0
2025-06-08 14:00:00,2.0,80.32,0.0,0.05,51.97,0.2,9.42,42.99,0.0
2025-06-08 16:00:00,2.0,79.98,0.0,0.06,51.36,0.21,7.86,36.17,0.0
2025-06-08 18:00:00,2.0,79.73,0.0,0.06,50.44,0.22,6.41,29.72,0.0
2025-06-08 20:00:00,2.0,79.35,0.0,0.05,49.43,0.22,5.4,24.91,0.0
2025-06-08 22:00:00,2.0,78.64,0.0,0.05,48.42,0.21,5.02,22.67,0.0
2025-06-09 00:00:00,2.0,77.4,0.0,0.05,46.93,0.21,4.85,21.35,0.0
2025-06-09 02:00:00,2.0,75.72,0.0,0.05,45.13,0.2,4.69,20.15,0.0
2025-06-09 04:00:00,1.0,73.77,0.01,0.04,43.2,0.2,4.47,18.84,0.0
2025-06-09 06:00:00,1.0,72.05,0.01,0.03,40.72,0.19,4.24,17.52,0.0
2025-06-09 08:00:00,1.0,70.55,0.01,0.03,37.6,0.18,4.1,16.55,0.0
2025-06-09 10:00:00,1.0,69.91,0.01,0.03,35.5,0.17,4.17,16.55,0.0
2025-06-09 12:00:00,1.0,70.1,0.01,0.03,34.88,0.18,4.26,16.68,0.0
2025-06-09 14:00:00,1.0,70.75,0.0,0.05,35.53,0.19,4.17,16.47,0.0
2025-06-09 16:00:00,1.0,71.61,0.0,0.06,36.3,0.19,3.98,15.97,0.0
2025-06-09 18:00:00,1.0,72.89,0.0,0.06,37.67,0.2,3.94,16.05,0.0
2025-06-09 20:00:00,1.0,74.11,0.0,0.06,39.4,0.2,4.1,16.76,0.0
2025-06-09 22:00:00,1.0,75.17,0.0,0.06,41.09,0.21,4.49,18.26,0.0
2025-06-10 00:00:00,2.0,76.47,0.0,0.05,43.44,0.2,5.08,20.21,0.01
2025-06-10 02:00:00,2.0,77.18,0.0,0.06,44.81,0.2,5.63,21.83,0.02
2025-06-10 04:00:00,2.0,76.9,0.01,0.04,44.22,0.2,5.97,22.71,0.01
2025-06-10 06:00:00,2.0,76.34,0.01,0.03,42.61,0.2,6.28,23.77,0.0
2025-06-10 08:00:00,2.0,76.22,0.01,0.03,40.99,0.2,6.67,25.24,0.0
2025-06-10 10:00:00,2.0,76.76,0.01,0.03,40.43,0.2,7.25,27.77,0.0
2025-06-10 12:00:00,2.0,77.42,0.01,0.03,40.77,0.21,8.38,32.72,0.0
2025-06-10 14:00:00,2.0,78.34,0.0,0.05,42.21,0.22,10.04,39.49,0.0
2025-06-10 16:00:00,2.0,78.66,0.0,0.06,43.21,0.23,11.37,44.64,0.0
2025-06-10 18:00:00,2.0,78.72,0.0,0.06,43.85,0.24,12.05,47.55,0.0
2025-06-10 20:00:00,2.0,78.31,0.0,0.06,44.55,0.25,12.27,48.84,0.0
2025-06-10 22:00:00,2.0,77.78,0.0,0.05,45.53,0.25,12.25,49.0,0.0
2025-06-11 00:00:00,2.0,77.89,0.0,0.05,47.04,0.25,11.9,47.46,0.0
2025-06-11 02:00:00,2.0,78.19,0.0,0.06,48.71,0.24,11.47,45.53,0.0
2025-06-11 04:00:00,2.0,78.53,0.01,0.05,49.73,0.24,11.03,43.48,0.0
2025-06-11 06:00:00,2.0,79.16,0.01,0.04,49.54,0.24,10.71,41.44,0.0
2025-06-11 08:00:00,2.0,79.52,0.01,0.03,47.45,0.24,10.43,39.41,0.0
2025-06-11 10:00:00,2.0,79.3,0.01,0.03,44.59,0.25,10.22,37.73,0.0
2025-06-11 12:00:00,2.0,78.44,0.01,0.04,42.03,0.27,9.89,36.4,0.0
2025-06-11 14:00:00,2.0,77.82,0.0,0.06,41.5,0.29,9.65,36.04,0.0
2025-06-11 16:00:00,2.0,76.87,0.0,0.06,41.36,0.3,9.28,35.58,0.0
2025-06-11 18:00:00,2.0,75.77,0.0,0.06,40.99,0.31,9.01,35.76,0.0
2025-06-11 20:00:00,2.0,74.87,0.0,0.06,41.12,0.32,8.88,35.97,0.0
2025-06-11 22:00:00,2.0,74.64,0.0,0.06,41.14,0.32,8.97,36.41,0.0
2025-06-12 00:00:00,2.0,74.4,0.0,0.06,40.94,0.32,9.33,37.52,0.0
2025-06-12 02:00:00,2.0,74.74,0.0,0.07,40.95,0.33,9.95,39.71,0.0
2025-06-12 04:00:00,2.0,75.29,0.01,0.06,40.86,0.34,10.32,40.79,0.0
2025-06-12 06:00:00,2.0,75.97,0.01,0.05,41.13,0.32,10.25,40.19,0.01
2025-06-12 08:00:00,2.0,76.05,0.01,0.04,40.0,0.31,9.91,39.4,0.01
2025-06-12 10:00:00,2.0,74.72,0.01,0.04,36.57,0.33,9.29,38.76,0.0
2025-06-12 12:00:00,2.0,73.68,0.01,0.04,35.44,0.34,8.68,37.74,0.0
2025-06-12 14:00:00,2.0,74.51,0.0,0.06,37.71,0.35,8.54,37.54,0.0
2025-06-12 16:00:00,2.0,74.05,0.0,0.07,38.61,0.37,8.58,38.06,0.0
2025-06-12 18:00:00,2.0,72.24,0.0,0.08,37.18,0.4,8.99,40.33,0.0
2025-06-12 20:00:00,2.0,71.18,0.0,0.08,36.42,0.41,9.63,43.41,0.0
2025-06-12 22:00:00,2.0,72.11,0.0,0.08,38.09,0.41,10.37,47.02,0.0
2025-06-13 00:00:00,3.0,73.64,0.0,0.08,40.58,0.41,11.28,51.02,0.0
2025-06-13 02:00:00,3.0,74.81,0.0,0.09,41.52,0.43,12.19,54.66,0.0
2025-06-13 04:00:00,3.0,75.61,0.01,0.08,42.61,0.44,12.94,57.92,0.0
2025-06-13 06:00:00,3.0,76.28,0.01,0.06,43.8,0.46,14.12,62.73,0.0
2025-06-13 08:00:00,3.0,76.2,0.01,0.05,42.34,0.45,15.08,66.29,0.0
2025-06-13 10:00:00,3.0,75.64,0.01,0.05,40.5,0.44,15.43,67.65,0.0
2025-06-13 12:00:00,3.0,74.68,0.01,0.06,39.89,0.44,15.29,67.55,0.0
2025-06-13 14:00:00,3.0,74.37,0.0,0.08,40.34,0.47,15.1,68.18,0.0
2025-06-13 16:00:00,3.0,74.57,0.0,0.09,41.13,0.49,15.46,71.57,0.0
2025-06-13 18:00:00,3.0,75.06,0.0,0.1,41.4,0.51,16.59,75.35,0.0
2025-06-13 20:00:00,3.0,75.5,0.0,0.1,41.95,0.51,18.05,79.1,0.0
2025-06-13 22:00:00,3.0,77.62,0.0,0.11,44.89,0.51,19.34,83.55,0.0
2025-06-14 00:00:00,3.0,78.12,0.0,0.12,44.77,0.54,20.29,85.7,0.0
2025-06-14 02:00:00,3.0,78.23,0.0,0.13,45.86,0.57,21.34,89.82,0.0
2025-06-14 04:00:00,3.0,78.4,0.02,0.11,48.26,0.55,22.02,94.11,0.0
2025-06-14 06:00:00,3.0,78.12,0.01,0.08,48.77,0.51,22.18,96.3,0.0
2025-06-14 08:00:00,3.0,77.33,0.01,0.06,47.35,0.48,22.08,97.83,0.0
2025-06-14 10:00:00,4.0,76.87,0.01,0.06,45.9,0.46,22.7,103.03,0.0
2025-06-14 12:00:00,4.0,76.54,0.01,0.07,46.39,0.46,23.81,110.73,0.0
2025-06-14 14:00:00,4.0,76.94,0.0,0.1,47.28,0.48,23.69,110.3,0.0
2025-06-14 16:00:00,4.0,77.11,0.0,0.11,46.6,0.49,22.36,102.91,0.0
2025-06-14 18:00:00,3.0,76.73,0.0,0.11,45.07,0.5,21.17,95.3,0.0
2025-06-14 20:00:00,3.0,75.64,0.0,0.11,44.0,0.5,20.48,91.06,0.0
2025-06-14 22:00:00,3.0,75.99,0.0,0.12,45.35,0.54,20.98,93.07,0.0
2025-06-15 00:00:00,3.0,77.03,0.0,0.12,48.43,0.59,22.0,97.84,0.0
2025-06-15 02:00:00,4.0,77.51,0.0,0.13,49.38,0.63,23.05,101.78,0.0
2025-06-15 04:00:00,4.0,77.42,0.01,0.11,49.15,0.62,23.62,104.18,0.0
2025-06-15 06:00:00,4.0,77.2,0.01,0.08,48.33,0.58,24.0,105.04,0.0
2025-06-15 08:00:00,4.0,76.96,0.01,0.07,47.05,0.53,24.32,105.2,0.0
2025-06-15 10:00:00,4.0,77.1,0.01,0.06,45.86,0.49,24.84,105.38,0.0
2025-06-15 12:00:00,4.0,77.77,0.01,0.07,46.05,0.47,25.77,105.7,0.0
2025-06-15 14:00:00,4.0,78.46,0.0,0.11,46.94,0.47,26.6,106.11,0.0
2025-06-15 16:00:00,4.0,78.55,0.0,0.11,47.77,0.44,26.76,107.08,0.0
2025-06-15 18:00:00,4.0,78.78,0.0,0.1,48.9,0.42,26.45,108.58,0.0
2025-06-15 20:00:00,4.0,79.51,0.0,0.09,51.93,0.4,25.99,113.59,0.0
2025-06-15 22:00:00,4.0,81.1,0.0,0.08,56.52,0.38,26.71,122.63,0.0
2025-06-16 00:00:00,4.0,81.49,0.0,0.08,57.98,0.38,27.03,123.09,0.0
2025-06-16 02:00:00,4.0,81.11,0.0,0.09,56.58,0.35,27.26,118.7,0.0
2025-06-16 04:00:00,4.0,81.52,0.01,0.1,54.74,0.33,28.21,120.45,0.0
2025-06-16 06:00:00,4.0,82.38,0.01,0.09,53.87,0.29,29.07,124.56,0.0
2025-06-16 08:00:00,4.0,82.18,0.01,0.07,52.4,0.25,29.67,128.88,0.0
2025-06-16 10:00:00,4.0,82.37,0.0,0.05,52.57,0.22,30.43,137.89,0.0
2025-06-16 12:00:00,4.0,83.46,0.0,0.06,53.71,0.22,32.21,148.55,0.0
2025-06-16 14:00:00,4.0,84.14,0.0,0.08,54.21,0.24,34.91,161.67,0.0
2025-06-16 16:00:00,4.0,83.29,0.0,0.08,53.42,0.27,36.84,171.21,0.0
2025-06-16 18:00:00,4.0,82.77,0.0,0.08,53.86,0.3,37.74,177.51,0.0
2025-06-16 20:00:00,4.0,83.04,0.0,0.07,55.64,0.33,37.14,175.04,0.0
2025-06-16 22:00:00,4.0,83.06,0.0,0.07,55.14,0.37,36.43,168.76,0.0
2025-06-17 00:00:00,4.0,81.95,0.0,0.08,52.22,0.39,36.04,162.33,0.0
2025-06-17 02:00:00,4.0,81.45,0.0,0.08,51.07,0.4,36.04,156.74,0.0
2025-06-17 04:00:00,4.0,82.45,0.0,0.08,52.54,0.39,36.29,153.73,0.0
2025-06-17 06:00:00,4.0,83.57,0.01,0.06,53.22,0.37,36.81,151.42,0.0
2025-06-17 08:00:00,4.0,83.41,0.01,0.05,50.1,0.35,37.1,149.07,0.0
2025-06-17 10:00:00,4.0,83.05,0.01,0.05,46.49,0.33,37.19,148.43,0.0
2025-06-17 12:00:00,4.0,82.87,0.0,0.05,45.35,0.34,36.66,148.55,0.0
2025-06-17 14:00:00,4.0,83.15,0.0,0.07,46.27,0.36,35.27,150.25,0.0
2025-06-17 16:00:00,4.0,82.56,0.0,0.08,47.33,0.39,33.62,149.4,0.0
2025-06-17 18:00:00,4.0,82.16,0.0,0.08,48.6,0.43,32.74,146.21,0.0
2025-06-17 20:00:00,4.0,81.97,0.0,0.08,50.7,0.46,33.17,145.38,0.0
2025-06-17 22:00:00,4.0,82.34,0.0,0.08,52.3,0.48,34.87,147.09,0.0
2025-06-18 00:00:00,4.0,81.55,0.0,0.08,50.77,0.5,36.05,146.73,0.0
2025-06-18 02:00:00,4.0,81.61,0.0,0.09,51.99,0.48,35.67,143.72,0.0
2025-06-18 04:00:00,4.0,81.6,0.0,0.08,54.58,0.45,33.55,135.79,0.0
2025-06-18 06:00:00,4.0,80.66,0.01,0.06,54.57,0.42,30.27,125.5,0.0
2025-06-18 08:00:00,4.0,78.12,0.01,0.05,50.09,0.42,28.0,123.24,0.0
2025-06-18 10:00:00,4.0,77.5,0.01,0.05,47.84,0.43,26.19,119.28,0.0
2025-06-18 12:00:00,3.0,81.56,0.01,0.05,53.88,0.4,22.03,99.71,0.0
2025-06-18 14:00:00,3.0,81.82,0.0,0.07,54.19,0.39,18.7,84.68,0.0
2025-06-18 16:00:00,3.0,79.59,0.0,0.08,49.49,0.42,17.98,81.17,0.0
2025-06-18 18:00:00,3.0,80.25,0.0,0.08,50.39,0.44,18.78,83.17,0.0
2025-06-18 20:00:00,3.0,78.78,0.0,0.09,48.9,0.46,21.9,95.81,0.0
2025-06-18 22:00:00,3.0,78.32,0.0,0.08,49.16,0.45,22.29,97.9,0.0
2025-06-19 00:00:00,3.0,77.64,0.0,0.08,49.67,0.45,21.5,96.3,0.0
2025-06-19 02:00:00,3.0,76.83,0.0,0.08,49.96,0.46,20.52,93.54,0.0
2025-06-19 04:00:00,3.0,77.84,0.01,0.07,52.97,0.44,19.23,86.23,0.0
2025-06-19 06:00:00,3.0,77.7,0.01,0.05,52.83,0.44,19.46,86.23,0.0
2025-06-19 08:00:00,3.0,76.65,0.01,0.05,49.98,0.45,20.11,91.51,0.0
2025-06-19 10:00:00,3.0,76.11,0.01,0.04,47.51,0.46,20.07,91.7,0.0
2025-06-19 12:00:00,3.0,77.21,0.01,0.05,48.04,0.45,19.53,87.34,0.0
2025-06-19 14:00:00,3.0,78.69,0.0,0.07,49.29,0.46,19.07,83.14,0.0
2025-06-19 16:00:00,3.0,79.99,0.0,0.09,50.16,0.48,20.13,85.38,0.0
2025-06-19 18:00:00,3.0,81.9,0.0,0.09,52.82,0.47,22.34,89.8,0.0
2025-06-19 20:00:00,4.0,79.09,0.0,0.1,49.86,0.49,25.78,102.99,0.0
2025-06-19 22:00:00,4.0,77.01,0.0,0.1,48.97,0.5,26.93,111.33,0.0
2025-06-20 00:00:00,4.0,76.97,0.0,0.09,50.94,0.5,27.0,115.22,0.0
2025-06-20 02:00:00,4.0,75.88,0.0,0.09,49.9,0.52,28.12,121.64,0.0
2025-06-20 04:00:00,4.0,76.49,0.01,0.08,50.53,0.51,27.91,121.98,0.0
2025-06-20 06:00:00,4.0,78.54,0.01,0.06,52.98,0.48,27.3,119.29,0.0
2025-06-20 08:00:00,4.0,79.19,0.01,0.05,51.85,0.48,27.64,123.09,0.0
2025-06-20 10:00:00,4.0,80.86,0.01,0.04,51.94,0.46,26.64,119.27,0.0
2025-06-20 12:00:00,4.0,83.52,0.01,0.04,54.55,0.44,24.85,108.6,0.0
2025-06-20 14:00:00,4.0,83.25,0.0,0.07,54.15,0.46,25.81,110.64,0.0
2025-06-20 16:00:00,4.0,83.59,0.0,0.08,55.16,0.48,26.08,110.87,0.0
2025-06-20 18:00:00,4.0,84.67,0.0,0.08,57.07,0.49,26.9,112.44,0.0
2025-06-20 20:00:00,4.0,81.46,0.0,0.09,54.26,0.51,28.88,121.23,0.0
2025-06-20 22:00:00,4.0,78.7,0.0,0.09,52.48,0.52,29.66,128.5,0.0
2025-06-21 00:00:00,4.0,77.92,0.0,0.09,52.48,0.52,29.25,130.81,0.0
2025-06-21 02:00:00,4.0,76.9,0.0,0.09,51.94,0.52,28.03,129.13,0.0
2025-06-21 04:00:00,4.0,76.22,0.0,0.09,52.02,0.51,25.15,118.79,0.0
2025-06-21 06:00:00,4.0,75.0,0.01,0.08,50.43,0.52,23.69,113.63,0.0
2025-06-21 08:00:00,4.0,74.04,0.01,0.07,49.0,0.52,23.83,115.03,0.0
2025-06-21 10:00:00,4.0,75.85,0.01,0.06,50.71,0.51,23.27,111.4,0.0
2025-06-21 12:00:00,4.0,76.73,0.0,0.07,51.6,0.5,23.37,110.28,0.0
2025-06-21 14:00:00,4.0,78.46,0.0,0.08,53.24,0.48,24.08,110.97,0.0
2025-06-21 16:00:00,4.0,80.54,0.0,0.08,54.66,0.48,25.39,114.73,0.0
2025-06-21 18:00:00,4.0,80.74,0.0,0.08,54.62,0.5,28.33,128.6,0.0
2025-06-21 20:00:00,4.0,81.12,0.0,0.08,55.51,0.49,32.8,152.22,0.0
2025-06-21 22:00:00,4.0,81.5,0.0,0.08,56.97,0.49,36.4,173.31,0.0
2025-06-22 00:00:00,4.0,79.74,0.0,0.07,55.81,0.49,35.16,171.36,0.0
2025-06-22 02:00:00,4.0,77.49,0.0,0.08,53.83,0.48,32.11,157.21,0.0
2025-06-22 04:00:00,4.0,77.35,0.0,0.09,53.8,0.48,29.83,143.58,0.0
2025-06-22 06:00:00,4.0,79.25,0.0,0.08,55.6,0.46,29.77,141.45,0.0
2025-06-22 08:00:00,4.0,78.93,0.0,0.07,55.19,0.46,30.35,144.39,0.0
2025-06-22 10:00:00,4.0,79.66,0.0,0.08,55.72,0.46,30.5,144.28,0.0
2025-06-22 12:00:00,4.0,80.78,0.0,0.09,56.59,0.45,30.29,142.17,0.0
2025-06-22 14:00:00,4.0,77.74,0.0,0.1,51.29,0.48,29.42,138.57,0.0
2025-06-22 16:00:00,4.0,78.61,0.0,0.09,50.29,0.52,29.27,135.22,0.0
2025-06-22 18:00:00,4.0,81.3,0.0,0.09,52.66,0.51,31.27,140.12,0.0
2025-06-22 20:00:00,4.0,80.49,0.0,0.1,51.8,0.5,33.16,145.58,0.0
2025-06-22 22:00:00,4.0,78.16,0.0,0.1,49.51,0.52,33.85,147.8,0.0
2025-06-23 00:00:00,4.0,78.58,0.0,0.09,50.66,0.51,34.45,150.47,0.0
2025-06-23 02:00:00,4.0,78.67,0.0,0.1,51.5,0.51,34.17,149.08,0.0
2025-06-23 04:00:00,4.0,79.95,0.01,0.09,53.88,0.51,34.29,151.06,0.0
2025-06-23 06:00:00,4.0,82.9,0.01,0.07,57.64,0.5,34.99,155.69,0.0
2025-06-23 08:00:00,4.0,80.85,0.01,0.06,53.86,0.5,33.95,152.48,0.0
2025-06-23 10:00:00,4.0,79.53,0.01,0.06,50.84,0.49,33.38,151.63,0.0
2025-06-23 12:00:00,4.0,82.21,0.01,0.07,54.71,0.48,33.87,151.62,0.0
2025-06-23 14:00:00,4.0,81.14,0.0,0.09,53.53,0.5,32.22,142.4,0.0
2025-06-23 16:00:00,4.0,76.38,0.0,0.11,46.87,0.56,30.62,136.56,0.0
2025-06-23 18:00:00,4.0,76.91,0.0,0.12,47.57,0.57,31.53,138.59,0.0
2025-06-23 20:00:00,4.0,77.51,0.0,0.12,48.74,0.57,32.94,142.26,0.0
2025-06-23 22:00:00,4.0,78.81,0.0,0.12,50.97,0.54,32.64,140.9,0.0
2025-06-24 00:00:00,4.0,81.6,0.0,0.11,55.5,0.5,31.47,136.12,0.0
2025-06-24 02:00:00,4.0,82.98,0.0,0.11,57.81,0.49,30.11,130.74,0.0
2025-06-24 04:00:00,4.0,82.43,0.01,0.1,57.18,0.5,30.84,133.88,0.0
2025-06-24 06:00:00,4.0,81.49,0.01,0.07,55.56,0.5,31.73,137.6,0.0
2025-06-24 08:00:00,4.0,79.91,0.01,0.06,52.19,0.49,33.02,145.23,0.0
2025-06-24 10:00:00,4.0,79.1,0.01,0.05,49.03,0.5,33.36,148.67,0.0
2025-06-24 12:00:00,4.0,80.0,0.01,0.06,49.65,0.5,32.59,144.17,0.0
2025-06-24 14:00:00,4.0,81.43,0.0,0.09,50.93,0.52,32.89,142.09,0.0
2025-06-24 16:00:00,4.0,81.83,0.0,0.1,51.41,0.54,34.07,142.48,0.0
2025-06-24 18:00:00,4.0,82.04,0.0,0.1,52.31,0.58,36.19,145.26,0.0
2025-06-24 20:00:00,4.0,83.76,0.0,0.1,55.57,0.6,39.03,150.99,0.0
2025-06-24 22:00:00,4.0,87.26,0.0,0.1,61.51,0.6,40.85,153.11,0.0
2025-06-25 00:00:00,4.0,91.61,0.0,0.09,68.64,0.62,42.76,156.12,0.0
2025-06-25 02:00:00,4.0,95.16,0.0,0.1,73.84,0.64,44.08,158.88,0.0
2025-06-25 04:00:00,4.0,96.56,0.01,0.08,75.24,0.65,43.88,158.99,0.0
2025-06-25 06:00:00,4.0,96.25,0.01,0.07,73.69,0.63,42.49,158.84,0.0
2025-06-25 08:00:00,4.0,95.38,0.0,0.07,71.63,0.61,40.45,158.36,0.0
2025-06-25 10:00:00,4.0,93.64,0.0,0.09,68.56,0.58,38.72,159.23,0.0
2025-06-25 12:00:00,4.0,90.84,0.0,0.1,64.19,0.55,37.41,161.78,0.0
2025-06-25 14:00:00,4.0,88.73,0.0,0.11,60.45,0.52,37.01,167.12,0.0
2025-06-25 16:00:00,4.0,88.5,0.0,0.1,59.4,0.5,37.45,175.96,0.0
2025-06-25 18:00:00,4.0,88.82,0.0,0.09,58.5,0.49,37.9,182.5,0.0
2025-06-25 20:00:00,4.0,89.03,0.0,0.08,58.05,0.46,38.27,186.76,0.0
2025-06-25 22:00:00,4.0,90.2,0.0,0.08,60.37,0.44,39.8,196.87,0.0
2025-06-26 00:00:00,5.0,91.65,0.0,0.07,63.72,0.42,43.63,215.1,0.0
2025-06-26 02:00:00,5.0,92.22,0.0,0.08,64.96,0.41,46.84,222.7,0.0
2025-06-26 04:00:00,5.0,91.94,0.0,0.09,64.34,0.39,48.41,221.79,0.0
2025-06-26 06:00:00,5.0,91.18,0.0,0.08,62.97,0.36,48.28,217.68,0.0
2025-06-26 08:00:00,5.0,90.48,0.0,0.07,61.87,0.32,47.12,206.12,0.0
2025-06-26 10:00:00,4.0,90.65,0.01,0.06,61.94,0.3,44.93,182.61,0.0
2025-06-26 12:00:00,4.0,88.99,0.0,0.08,59.59,0.32,43.5,167.67,0.0
2025-06-26 14:00:00,4.0,87.02,0.0,0.12,57.87,0.35,41.77,166.33,0.0
2025-06-26 16:00:00,4.0,84.7,0.0,0.12,55.55,0.37,39.62,170.96,0.0
2025-06-26 18:00:00,4.0,83.52,0.0,0.12,53.6,0.4,38.84,183.57,0.0
2025-06-26 20:00:00,5.0,83.0,0.0,0.12,52.55,0.42,41.61,216.59,0.0
2025-06-26 22:00:00,5.0,83.04,0.0,0.13,52.34,0.44,47.81,273.43,0.0
2025-06-27 00:00:00,5.0,83.03,0.0,0.13,52.12,0.46,54.1,337.26,0.0
2025-06-27 02:00:00,5.0,83.49,0.0,0.13,52.79,0.4,50.24,247.75,0.02
2025-06-27 04:00:00,4.0,85.23,0.0,0.14,54.53,0.31,45.5,180.48,0.07
2025-06-27 06:00:00,4.0,87.08,0.01,0.14,54.12,0.28,41.86,153.97,0.2
2025-06-27 08:00:00,4.0,88.03,0.01,0.12,53.95,0.26,43.59,168.43,0.21
2025-06-27 10:00:00,4.0,88.22,0.0,0.1,56.45,0.26,45.44,188.15,0.25
2025-06-27 12:00:00,4.0,89.4,0.0,0.11,60.33,0.34,40.27,137.24,0.55
2025-06-27 14:00:00,3.0,90.1,0.0,0.18,61.25,0.42,33.69,86.73,0.73
2025-06-27 16:00:00,3.0,92.27,0.0,0.3,59.78,0.45,28.04,59.5,0.69
2025-06-27 18:00:00,2.0,95.29,0.0,0.33,58.33,0.42,24.3,48.47,0.61
2025-06-27 20:00:00,2.0,91.11,0.0,0.24,55.03,0.41,19.35,34.0,0.42
2025-06-27 22:00:00,2.0,86.39,0.0,0.17,52.61,0.32,15.89,24.91,0.3
2025-06-28 00:00:00,2.0,85.03,0.0,0.12,53.01,0.23,14.8,21.37,0.24
